,pmid,start,end,tag,text,source,correct,error_type,annotator
385,3178370,500,532,Outcome (Study Endpoint),initial blood pressure reduction,human,n,wrong label,hcho
386,3178370,508,522,Outcome (Study Endpoint),blood pressure,model,y,,hcho
387,3178370,647,661,Outcome (Study Endpoint),Blood pressure,human,y,,hcho
388,3178370,1233,1243,Outcome (Study Endpoint),terminated,human,n,too little,hcho
389,3178370,1359,1371,Disease/Condition of Interest,hypertension,human,y,,hcho
390,3178370,1435,1446,Drug Intervention,propranolol,human,y,,hcho
391,3247518,27,42,Disease/Condition of Interest,bronchodilation,human,y,,ccurtis
392,3247518,106,113,Intervention Administration,inhaled,human,y,,ccurtis
393,3247518,158,173,Intervention Duration,2 separate days,human,n,too much,ccurtis
394,3247518,235,236,Dosage,1,human,y,,ccurtis
395,3247518,235,237,Dosage,1-,model,n,too much,ccurtis
396,3247518,328,338,Intervention Administration,inhalation,human,y,,ccurtis
397,3247518,342,352,Drug Intervention,salbutamol,human,n,wrong label,ccurtis
398,3247518,376,397,Outcome (Study Endpoint),significantly greater,human,n,,ccurtis
399,3247518,448,457,Drug Intervention,ketotifen,human,y,,ccurtis
400,3247518,485,539,Outcome (Study Endpoint),difference between the effect of placebo and ketotifen,human,n,not needed,ccurtis
401,3247518,518,525,Group Name,placebo,model,y,,ccurtis
402,3294978,56,66,Drug Intervention,Nifedipine,model,y,,eduvaris
403,3294978,234,243,Group Characteristic,bronchial,model,n,wrong label,eduvaris
404,3294978,292,318,Outcome (Study Endpoint),peak expiratory flow rates,human,y,,eduvaris
405,3294978,445,490,Outcome (Study Endpoint),number of salbutamol rotacaps inhaled per day,human,y,,eduvaris
406,3307061,96,104,Disease/Condition of Interest,diabetes,human,y,,stan
407,3307061,108,123,Group Characteristic,renal allograft,model,n,wrong label,stan
408,3307061,153,185,Disease/Condition of Interest,posttransplant diabetes mellitus,human,y,wrong label,stan
409,3307061,307,311,Study Years,1980,model,y,,stan
410,3307061,307,320,Study Years,1980 and 1983,human,n,too little or too much based on context,stan
411,3307061,388,398,Drug Intervention,prednisone,model,y,,stan
412,3307061,388,402,Drug Intervention,prednisone (P),human,n,multiple entities,stan
413,3307061,400,401,Drug Intervention,P,model,y,,stan
414,3307061,628,650,Group Characteristic,previously nondiabetic,model,n,too little or too much based on context,stan
415,3307061,639,650,Group Characteristic,nondiabetic,human,y,,stan
416,3307061,685,687,Sample Size,47,human,y,,stan
417,3307061,707,714,Group Name,group 1,human,y,,stan
418,3307061,721,723,Sample Size,58,human,y,,stan
419,3307061,743,750,Group Name,group 2,human,y,,stan
420,3307061,762,764,Sample Size,68,human,y,,stan
421,3307061,793,807,Outcome (Study Endpoint),developed PTDM,human,n,too much,stan
422,3307061,997,1000,Drug Intervention,ALG,model,y,,stan
423,3307061,1127,1139,Drug Intervention,cyclosporine,human,y,,stan
424,3307061,1144,1154,Drug Intervention,prednisone,human,y,,stan
425,3307061,1538,1555,Outcome (Study Endpoint),incidence of PTDM,human,n,too much,stan
426,3307061,1579,1592,Group Characteristic,older than 45,model,y,,stan
427,3307061,1615,1633,Group Characteristic,heavier than 70 kg,model,y,,stan
428,3307061,1628,1633,Group Characteristic,70 kg,human,n,multiple entities,stan
429,3307061,1669,1689,Group Characteristic,cadaveric allografts,human,n,wrong label,stan
430,3307061,1733,1760,Group Characteristic,hospitalized for infections,model,n,too much,stan
431,3307061,1750,1760,Group Characteristic,infections,human,y,,stan
432,3307061,1949,1953,Outcome (Study Endpoint),PTDM,human,y,,stan
433,3307061,1997,2008,Outcome (Study Endpoint),nondiabetic,human,n,wrong label,stan
434,3307061,2013,2018,Outcome (Study Endpoint),graft,model,n,too little,stan
435,3307061,2013,2027,Outcome (Study Endpoint),graft survival,human,y,,stan
436,3307061,2088,2100,Drug Intervention,azathioprine,human,y,,stan
437,3307061,2102,2114,Drug Intervention,cyclosporine,human,y,,stan
438,3307061,2120,2130,Drug Intervention,prednisone,human,y,,stan
439,3320928,261,269,Group Characteristic,children,model,y,,hcho
440,3320928,275,307,Disease/Condition of Interest,acute otitis media with effusion,model,y,,hcho
441,3320928,514,516,Intervention Frequency,qd,model,y,,hcho
442,3320928,743,746,Quantitative Measurement,88%,human,n,wrong label,hcho
443,3320928,814,817,Quantitative Measurement,33%,human,n,wrong label,hcho
444,3320928,826,837,Outcome (Study Endpoint),Haemophilus,human,n,wrong label,hcho
445,3320928,843,846,Quantitative Measurement,41%,human,n,wrong label,hcho
446,3320928,847,871,Outcome (Study Endpoint),Streptococcus pneumoniae,human,n,wrong label,hcho
447,3320928,876,878,Quantitative Measurement,6%,human,n,wrong label,hcho
448,3320928,879,902,Outcome (Study Endpoint),Branhamella catarrhalis,human,n,wrong label,hcho
449,3320928,932,940,Drug Intervention,cefixime,human,y,,hcho
450,3320928,948,959,Drug Intervention,amoxicillin,human,y,,hcho
451,3320928,1079,1095,Group Name,cefixime-treated,model,n,wrong label,hcho
452,3320928,1119,1138,Group Name,amoxicillin-treated,model,n,wrong label,hcho
453,3320928,1239,1241,Quantitative Measurement,95,human,n,too little,hcho
454,3320928,1239,1242,Quantitative Measurement,95%,model,y,,hcho
455,3320928,1241,1242,Units,%,human,n,too little,hcho
456,3320928,1258,1274,Outcome (Study Endpoint),Clinical failure,human,n,too little,hcho
457,3320928,1258,1285,Outcome (Study Endpoint),Clinical failure or relapse,model,y,,hcho
458,3320928,1339,1347,Drug Intervention,cefixime,human,y,,hcho
459,3320928,1390,1401,Drug Intervention,amoxicillin,human,y,,hcho
460,3320928,1403,1431,Side Effects,Gastrointestinal disturbance,model,y,,hcho
461,3320928,1403,1440,Outcome (Study Endpoint),Gastrointestinal disturbance and rash,human,n,too much,hcho
462,3320928,1436,1440,Side Effects,rash,model,y,,hcho
463,3320928,1475,1483,Group Characteristic,children,human,y,,hcho
464,3320928,1497,1505,Drug Intervention,cefixime,human,y,,hcho
465,3320928,1514,1516,Quantitative Measurement,15,human,n,too little,hcho
466,3320928,1514,1517,Quantitative Measurement,15%,model,y,,hcho
467,3320928,1516,1517,Units,%,human,n,wrong label,hcho
468,3320928,1554,1565,Drug Intervention,amoxicillin,human,y,,hcho
469,3320928,1573,1574,Quantitative Measurement,2,human,n,wrong label,hcho
470,3320928,1573,1575,Quantitative Measurement,2%,model,y,,hcho
471,3320928,1574,1575,Units,%,human,n,wrong label,hcho
472,3320928,1690,1694,Side Effects,rash,model,y,,hcho
473,3320928,1736,1744,Drug Intervention,cefixime,model,y,,hcho
474,3320928,1751,1761,Intervention Frequency,once daily,model,y,,hcho
475,3320928,1790,1801,Drug Intervention,amoxicillin,model,y,,hcho
476,3352775,605,608,Sample Size,494,model,n,wrong label,ccurtis
477,3352775,698,717,Group Characteristic,intensive treatment,human,y,,ccurtis
478,3352775,926,930,Drug Intervention,MOPP,model,n,wrong label,ccurtis
479,3352775,948,966,Non-Pharmaceutical Intervention,mantle irradiation,human,y,,ccurtis
480,3352775,1006,1008,Group Name,3M,human,y,,ccurtis
481,3352775,1475,1513,Group Characteristic,men less than or equal to 40 years old,model,n,too much,ccurtis
482,3582605,83,92,Drug Intervention,melphalan,model,y,,eduvaris
483,3582605,380,396,Disease/Condition of Interest,multiple myeloma,model,y,,eduvaris
484,3582605,405,407,Group Name,MP,model,y,,eduvaris
485,3582605,416,438,Group Characteristic,refractory or relapsed,model,y,,eduvaris
486,3582605,485,490,Group Name,MOCCA,model,y,,eduvaris
487,3582605,553,555,Group Name,MP,model,y,,eduvaris
488,3582605,562,575,Outcome (Study Endpoint),response rate,model,y,,eduvaris
489,3899346,238,241,Disease/Condition of Interest,CLL,human,y,,stan
490,3899346,353,356,Group Name,CLR,model,n,wrong label,stan
491,3899346,377,382,Intervention Duration,day 6,model,n,wrong label,stan
492,3899346,401,404,Group Name,PDN,model,n,wrong label,stan
493,3899346,424,432,Intervention Duration,days 1-5,model,n,wrong label,stan
494,3899346,494,499,Intervention Duration,day 6,model,n,wrong label,stan
495,3899346,538,543,Intervention Duration,day 6,model,n,wrong label,stan
496,3899346,578,586,Intervention Duration,days 1-5,model,n,wrong label,stan
497,3899346,589,592,Group Name,COP,human,n,wrong label,stan
498,3899346,594,604,Intervention Frequency,each month,human,y,,stan
499,3899346,882,884,Outcome (Study Endpoint),CR,human,y,,stan
500,3899346,891,903,Group Name,CLR plus PDN,human,n,wrong label,stan
501,3899346,920,922,Outcome (Study Endpoint),CR,human,y,,stan
502,3899346,929,932,Group Name,COP,human,n,wrong label,stan
503,3899346,1041,1059,Group Characteristic,previously treated,human,y,,stan
504,3899346,1066,1091,Outcome (Study Endpoint),lower number of responses,model,y,,stan
505,3899346,1121,1142,Group Characteristic,no previous treatment,human,y,,stan
506,3899346,1200,1202,Group Characteristic,CR,human,n,wrong label,stan
507,3899346,1208,1215,Group Characteristic,good PR,human,n,wrong label,stan
508,3899346,1220,1236,Outcome (Study Endpoint),longer survivals,model,n,too little or too much based on context,stan
509,3899346,1227,1236,Outcome (Study Endpoint),survivals,human,y,,stan
510,3899346,1276,1283,Group Characteristic,poor PR,human,n,wrong label,stan
511,3899346,1285,1291,Type of Quant. Measure,median,human,y,,stan
512,3899346,1319,1334,Group Characteristic,did not respond,human,y,,stan
513,3899346,1349,1355,Type of Quant. Measure,median,human,y,,stan
514,6398628,23,31,Group Characteristic,children,model,y,,cjackson
515,6398628,53,88,Disease/Condition of Interest,idiopathic thrombocytopenic purpura,model,y,,cjackson
516,6398628,123,131,Outcome (Study Endpoint),efficacy,human,y,,cjackson
517,6398628,412,419,Drug Intervention,placebo,human,n,wrong label,cjackson
518,6398628,591,614,Outcome (Study Endpoint),clinical bleeding score,model,y,,cjackson
519,6398628,600,614,Outcome (Study Endpoint),bleeding score,human,n,too little,cjackson
520,6398628,948,958,Group Name,prednisone,human,n,wrong label,cjackson
521,6398628,996,1004,Outcome (Study Endpoint),bleeding,model,n,too little,cjackson
522,6398628,1215,1233,Outcome (Study Endpoint),effect on platelet,human,n,too little,cjackson
523,6398628,1267,1277,Drug Intervention,prednisone,human,y,,cjackson
524,6484553,15,27,Disease/Condition of Interest,endocarditis,human,y,,hcho
525,6484553,171,183,Disease/Condition of Interest,endocarditis,human,y,,hcho
526,6484553,197,208,Drug Intervention,amoxycillin,human,y,,hcho
527,6484553,214,226,Drug Intervention,erythromycin,human,y,,hcho
528,6484553,230,241,Drug Intervention,clindamycin,human,y,,hcho
529,6484553,384,388,Intervention Administration,oral,human,y,,hcho
530,6484553,518,521,Intervention Frequency,6 h,human,n,wrong label,hcho
531,6484553,518,527,Intervention Frequency,6 h apart,model,n,wrong label,hcho
532,6484553,582,592,Group Characteristic,volunteers,human,n,wrong label,hcho
533,6484553,645,656,Drug Intervention,amoxycillin,model,y,,hcho
534,6484553,661,672,Drug Intervention,clindamycin,model,y,,hcho
535,6484553,713,724,Drug Intervention,Amoxycillin,human,y,,hcho
536,6484553,771,776,Outcome (Study Endpoint),Serum,human,n,too little,hcho
537,6484553,855,859,Quantitative Measurement,0.03,human,y,,hcho
538,6484553,910,925,Outcome (Study Endpoint),mean peak serum,human,n,too little,hcho
539,6484553,910,940,Outcome (Study Endpoint),mean peak serum concentrations,model,y,,hcho
540,6484553,949,953,Units,mg/l,model,y,,hcho
541,6484553,1188,1200,Disease/Condition of Interest,endocarditis,human,y,,hcho
542,7297143,30,38,Drug Intervention,pindolol,model,y,,ccurtis
543,7297143,50,66,Disease/Condition of Interest,mild to moderate,model,n,too little,ccurtis
544,7297143,120,126,Disease/Condition of Interest,asthma,human,n,too little,ccurtis
545,7297143,131,163,Disease/Condition of Interest,chronic obstructive lung disease,model,y,,ccurtis
546,7297143,196,204,Drug Intervention,pindolol,human,y,,ccurtis
547,7297143,318,325,Drug Intervention,placebo,human,n,wrong label,ccurtis
548,7297143,332,358,Group Characteristic,mild to moderate asthmatic,model,n,wrong label,ccurtis
549,7297143,371,380,Group Characteristic,remission,model,y,,ccurtis
550,7297143,492,500,Group Name,pindolol,human,n,,ccurtis
551,7297143,505,512,Group Name,placebo,human,y,,ccurtis
552,7297143,749,756,Intervention Administration,inhaled,model,y,,ccurtis
553,7297143,757,770,Drug Intervention,isoproterenol,model,n,wrong label,ccurtis
554,7297143,785,789,Outcome (Study Endpoint),peak,model,n,too little,ccurtis
555,7297143,785,811,Outcome (Study Endpoint),peak expiratory flow rates,human,y,,ccurtis
556,7297143,931,939,Drug Intervention,pindolol,human,y,,ccurtis
557,7343379,417,427,Drug Intervention,metoprolol,human,n,too little,eduvaris
558,7343379,417,434,Drug Intervention,metoprolol RETARD,model,y,,eduvaris
559,7343379,435,438,Dosage,100,model,y,,eduvaris
560,7343379,435,441,Dosage,100 mg,human,n,multiple entities,eduvaris
561,7343379,439,441,Units,mg,model,y,,eduvaris
562,7343379,446,449,Dosage,200,model,y,,eduvaris
563,7343379,446,452,Dosage,200 mg,human,n,multiple entities,eduvaris
564,7343379,450,452,Units,mg,model,y,,eduvaris
565,7343379,599,616,Drug Intervention,metoprolol RETARD,model,y,,eduvaris
566,7343379,618,638,Outcome (Study Endpoint),Duration of exercise,model,y,,eduvaris
567,7343379,640,656,Outcome (Study Endpoint),maximal workload,model,y,,eduvaris
568,7343379,640,708,Outcome (Study Endpoint),maximal workload and total work performed did significantly increase,human,n,too much,eduvaris
569,7343379,661,681,Outcome (Study Endpoint),total work performed,model,y,,eduvaris
570,7343379,733,743,Drug Intervention,metoprolol,human,n,too little,eduvaris
571,7343379,751,757,Dosage,100 mg,human,n,multiple entities,eduvaris
572,7343379,781,787,Dosage,200 mg,human,n,multiple entities,eduvaris
573,7343379,785,787,Units,mg,model,y,,eduvaris
574,7343379,866,897,Outcome (Study Endpoint),Peak systolic arterial pressure,model,y,,eduvaris
575,7343379,866,912,Outcome (Study Endpoint),Peak systolic arterial pressure and heart rate,human,n,multiple entities,eduvaris
576,7343379,902,912,Outcome (Study Endpoint),heart rate,model,y,,eduvaris
577,7343379,929,946,Group Name,metoprolol RETARD,model,n,wrong label,eduvaris
578,7343379,947,950,Dosage,200,model,y,,eduvaris
579,7343379,947,953,Dosage,200 mg,human,n,multiple entities,eduvaris
580,7343379,951,953,Units,mg,model,y,,eduvaris
581,7343379,1093,1096,Group Name,100,model,n,wrong label,eduvaris
582,7343379,1093,1099,Dosage,100 mg,human,n,multiple entities,eduvaris
583,7343379,1097,1099,Units,mg,model,y,,eduvaris
584,7343379,1203,1206,Dosage,200,model,y,,eduvaris
585,7343379,1203,1209,Dosage,200 mg,human,n,multiple entities,eduvaris
586,7343379,1207,1209,Units,mg,model,y,,eduvaris
587,7343379,1402,1405,Dosage,200,model,y,,eduvaris
588,7343379,1402,1408,Dosage,200 mg,human,n,multiple entities,eduvaris
589,7343379,1406,1408,Units,mg,model,y,,eduvaris
590,7535080,0,3,Outcome (Study Endpoint),EFS,model,y,,cjackson
591,7535080,60,67,Group Characteristic,elderly,model,y,,stan
592,7535080,63,66,Quantitative Measurement,50%,human,y,,cjackson
593,7535080,70,73,Quantitative Measurement,18%,human,y,,cjackson
594,7535080,498,517,Group Characteristic,older than 65 years,model,y,,stan
595,7535080,523,535,Group Characteristic,intermediate,model,y,,stan
596,7535080,540,550,Group Characteristic,high-grade,model,y,,stan
597,7535080,592,599,Group Name,P-VEBEC,human,n,too little or too much based on context,stan
598,7535080,832,839,Intervention Duration,2 weeks,model,y,,stan
599,7535080,970,980,Intervention Frequency,every week,model,y,,stan
600,7535080,985,1003,Intervention Duration,4 consecutive days,model,y,,stan
601,7535080,1266,1269,Outcome (Study Endpoint),C.R,human,y,,stan
602,7535080,1287,1289,Quantitative Measurement,66,model,n,too little,stan
603,7535080,1287,1290,Quantitative Measurement,66%,human,y,,stan
604,7535080,1500,1509,Follow-up period,24 months,model,y,,stan
605,7535080,1510,1512,Outcome (Study Endpoint),OS,model,y,,stan
606,7535080,1514,1517,Outcome (Study Endpoint),DFS,model,y,,stan
607,7535080,1522,1525,Outcome (Study Endpoint),EFS,model,y,,stan
608,7535080,1531,1534,Quantitative Measurement,55%,model,y,,stan
609,7535080,1536,1539,Quantitative Measurement,52%,model,y,,stan
610,7535080,1545,1548,Quantitative Measurement,33%,model,y,,stan
611,7535080,1766,1776,Outcome (Study Endpoint),median RDI,model,y,,stan
612,7535080,1773,1776,Outcome (Study Endpoint),RDI,human,n,too little,stan
613,7535080,1778,1780,Quantitative Measurement,94,model,n,too little,stan
614,7535080,1778,1781,Quantitative Measurement,94%,human,y,,stan
615,7535080,1785,1787,Quantitative Measurement,79,model,n,too little,stan
616,7535080,1785,1788,Quantitative Measurement,79%,human,y,,stan
617,7535080,1838,1841,Quantitative Measurement,18%,human,y,,stan
618,7535080,1845,1847,Quantitative Measurement,56,model,n,too little,stan
619,7535080,1845,1848,Quantitative Measurement,56%,human,y,,stan
620,7535080,1855,1865,Outcome (Study Endpoint),rate of CR,model,y,,stan
